,Unnamed: 0,Unnamed: 1,SON ETİKET,Unnamed: 3
1557,Row7889,"Allahım 
Sen Küçük İşleri Büyük
Büyük İşleri Küçük Yapmaya Muktedirsin
Bu Küçük İşi Öyle Büyüt ki
Tüm Ülkedeki Anneler Ayağa Kalksın
Bu Gavur Ermeni Münafık Gürüh Silinsin Gitsin
Amin Amin
Allahümme Amin https://t.co/hvMFRRZHiV",nefret,"etnik,dini"
1558,Row7899,"Ermeni lobisi çalışma prensibi gayet düzenli. 

1)Tweetlerle algı kas
2)kadrolarını devreye sok dört koldan algı kas
3)üst düzey ABD siyasilerini etkile
4)istediğin kararı çıkart

Örnek: Türkiye’nin F-35 programından ihracı...

Şaka bir yana, bunlar FETÖ’ye ne kadar da benziyor!",hiçbiri,
1559,Row7902,"1941-42 İstanbul Ligi Puan Durumu

1940'lı yıllarda en az Fenerbahçe - Galatasaray derbisi kadar derbi sayılan Beyoğluspor - Taksim derbisiydi. Beyoğluspor İstanbullu Rumların, Taksim ise Ermeni vatandaşların kurduğu takımlardı. Bu sezon Beyoğluspor lige veda edecekti. https://t.co/OExwkYjMs5",hiçbiri,
1560,Row7903,"He istiyor.. Gelsenize.. Daha önce de gelenler oldu.. Gelmeden önce onlara bir uğra istersen.. İngiltere nin lafıyla götü kalkan ermeni lere, Yunana sor. Ingilizi sor, Fransızca sor.. Gel.. https://t.co/pC2Gnf9xVV",nefret,etnik
1561,Row7915,"Sultan II.Abdulhamid’e yönelik 1905 yılında ‘Ermeni Devrimci Federasyonu’ tarafından düzenlenen bombalı suikaste karışan Bitlisli Ermeniler;

* Bitlisli Fero (Y.EE1082)
* Bitlisli Begos Keçiyan (Y.EE1082)
* Bitlisli Haçik Peluyan (Y.EE1082)
* Bitlisli Manok Keçiyan (Y.EE1082) https://t.co/ITJ94gxDpU",hiçbiri,
1562,Row7948,"#BirKezOlsunTepkiKoyun 
Evlatları ABD haydut devletinin piyonu ermeni terör örgütü PKK, PYD tarafından dağa kaldırılan,  alıkonulan eli öpülesi annelere destek verin. https://t.co/74PeBfLAkP",nefret,etnik
1563,Row7951,Bazen Makaryosun Çocuğu Olurlar Bazen Atatürkün.Bazen Apocu Olular   Bazen Kemalist.Bazen Dindar Görünürler Bazen Dinsiz.Bazen Türk Olular Bazen Ermeni.Bazen Erkek Olurlar Bazen Velevki İbneyiz Derler.  #İBByeBoykot,hiçbiri,
1564,Row7957,Fatma Yavuz hanımefendi Ermeni kökenli diyanet çalışanı. Düşüncelerini ifade ettiği için görevinden ihraç edildi. Mahkeme kararıyla döndü. İkinci kez tekrar ihraç edildi. Görün. AKP'nin adaleti bu işte. Bilin. AKP'nin adaleti bir gün herkese dokunacak... https://t.co/d9G15C9Pu1,hiçbiri,
1565,Row7958,"Ermeni ögretmenimiz degismis :((
Atatürk sakalari ve 1. Dünya Savasi tartismalarimiz yok artik. Japonla kavga edicem mecbur. Baska türlü almanca ögrenemem...",hiçbiri,
1566,Row7963,"Şal û şapîk tarzı giyim Bitlis bölgesi de dahil, Ağrı'dan Süleymaniye'ye kadar tüm Kürd, Ermeni ve Süryani erkeklerin yüzyıllardır giydiği giyim tarzıdır. Ufak nüanslar ihtiva etseler de çok benzerlik taşır(dı). Özel dokunan bu kumaşlar, imkana göre altın işlemeli de olurdu. https://t.co/xQ4BNqYlwW",hiçbiri,
1567,Row7985,"Kürdü, Lazı, Çerkezi, bir ağacın dalları,
Bu ağacın adı Türk, daha çoktur kolları. 
Ağaca balta vuran Ermeni'nin dölleri.

Kürt, Ârif' 'in gardaşı, bu gardaşlık duracak. 
Ya bu kanı durdurun, ya millet durduracak.

Ozan Ârif",nefret,etnik
1568,Row7992,"Afyon Tacı Ahmet Mahallesi yaşayan tarihtir.Ermeniler Rumlar ve Türkler savaş yıllarına kadar bu sokaklarda oturmuştur.Evler Ermeni ustaların,içdizayn Türk ustaların elinden hayat bulmuş.
Restorasyon yapılıyor yani rengarenk boyanıyor.
#perşembe
#Günaydın https://t.co/raTq0BT4fU",hiçbiri,
1569,Row7994,"Kemal Bey, Ermeni kırımından sorumlu tutulmuştu. Cenazesi üniversite öğrencileri tarafından bayrağa sarılarak taşınmıştı. https://t.co/TrG3aaCz1E",hiçbiri,
1570,Row8024,"1900'lü yılların ikinci yarısı, Köprübaşı Ermeni Okulu ve Kulübü.
Mutlu bir gün dileriz. 😊

#Eskişehir #Tepebaşı #tbt https://t.co/v3PtdcO6I6",hiçbiri,
1571,Row8045,"4 Eylül 1919 Perşembe

Doğu'da dört aşiretin reisleri Hamit Bey, Ali Merze Bey, Ahmet Haso Ağa ve Yusuf Ağa, Ermeni Baronu Haçador'un 30 Ağustos tarihli mektubunda önerdiği anlaşmayı reddettiler.",hiçbiri,
1572,Row8053,"Cemaat Diyince neden hemen İslam'i cemaatler tartışılıyor, (Tartışılsın tabiki Dinimize zarar veren cemaat çok) Mason Locaları, Ermeni, Rum, Ortodks, Protestan, Cemaatleri hiç araştırıp tartışılmıyor, https://t.co/DbNXC9ybRo",hiçbiri,
1573,Row8079,Hesabımdaki ermeni sevici İslam düşmanları takibi iki taraflı iptal ediniz kanalizasyondani fareler gibi gözüküyorsunuz. Hesabım kanalizasyon değil uzaklaşın.,nefret,etnik
1574,Row8083,"beslemelerini öne koymuş ve değer vermiştir.
6.fioyu kabe yapıp namaz kılmış amk. ermeni,rum piçlerlerden oluşan takıma ne söylenir.
siyasal islam.
amk köleleri.
soyu ermeni rum.ktiptoları",nefret,etnik
1575,Row8087,"Şimdi size soruyorum bir insan teröristin söylediği bir cümleyi Atasözü gibi kullanirsa o kişi nedir. 2, Ermeni soykırımını kabul eden Atatürkçü var mı aramızda?  Ben cevaplayayim CHP ele geçirilmiştir. Atatürkün kemikleri sızlamaktadır #CananBaşkanYalnızDeğildir https://t.co/NVU6PcmTWy",hiçbiri,
1576,Row8092,"Yıllardır Kürt'ü, Türk'e düşman ettiler. 
Fakat Başaramadılar. 
Pkk Ermeni ve İnançsızdır, Kürtler ise müslüman ve inançlıdır
Kürt'lerle Anadolu'da 1000 yıldır kardeşiz  
bugünse gözümüzü diyarbakıra çevirmeli ve Ana'ların feryadlarına odaklanmalıyız...

#BirKezOlsunTepkiKoyun https://t.co/ELDrk1kK5a",nefret,etnik
1577,Row8094,"Soyu ermeni olan nerden bilecek ki kürdü? 

#BirKezOlsunTepkiKoyun https://t.co/BVnW6Uf5FA",nefret,etnik
1578,Row8106,Hısımını sikmiş ermeni gibi somurtmayın amk #BirKezOlsunTepkiKoyun,nefret,etnik
1579,Row8108,#BirKezOlsunTepkiKoyun Diyarbakır da ki eylem tüm Türkiye'ye yayılırsa Türk Kürt Ermeni Laz Çerkez Boşnak vs demeden bir olunup fazla değil her gün 1 saat tüm Türkiye pankartlarla eylem yaparsa (yabancı dillerde dahil) ne hdp ne pkk nede diger teror orgutleri çıt dahi cikaramaz,nefret,siyasi
1580,Row8166,"pkk 80'li yıllarda güç kaybeden asalanın devamıdır.Bu ülkede kürt sorunu yoktur.Bu ülkenin en büyük sorunu ermeni sorunudur.Türkiyede yaşayan hiçbir kürt,ermeni diasporasının umurunda değildir.Oyuna gelmeyin,ermeniye inanmayın.""HdpPkknın SiyasiAyağıdır""",nefret,"etnik,siyasi"
1581,Row8172,2-Yalnız İnternette bir ara devlet arşivlerinden Ermeni Tehciri  öncesinde yapılan yazışmaların  tercümelerini okuyordum. Telgrafta şöyle yazıyordu. Ermeni milisler  müslüman köyüne saldırdı diyor. Orada da Türk veya Kürt demiyor. Biri ırk öbürü  ümmet. Türk lafı yok.,hiçbiri,
1582,Row8173,Hdpkk kimdir ? Abdullah Çatlı ve arkadaşlarının Asala Ermeni Terö* Ör**tünü bitirdikten sonra devamı olan ve kendileri her seferinde Kürt olduklarını söyleselerde kendileri Ermeni kökenli olan dal**vuk bir örgüttür.    HdpPkknın SiyasiAyağıdır https://t.co/evCyvxgoFe,nefret,"etnik,siyasi"
1583,Row8181,Inc. Russia. dergisi bilinmesi gereken Ermeni 5 startup’ı sıraladı https://t.co/ggtobV4JvB https://t.co/1ChltsSjtp,hiçbiri,
1584,Row8214,"#BirKezOlsunTepkiKoyun Kemal Kılıçdaroğlu S-400'e ne gerek var, kim bize saldıracak derken aslında biz varken düşmana ne gerek var demek istiyor. Sıkıntı yok ingiliz şövalyeleri, yunan ermeni rum kalıntıları, Bundan 100 sene önce 7 düvele yaptığımız gibi, hepinize yeteriz.",nefret,etnik
1585,Row8224,Gece gece gene bazı kendini bilmez hatsizler Yüce Enver paşaya minik akıllarıyla laf atmay çalışıyor sinirden elim ayağım titriyor bu ermeni piçlerini tek tek evinden alıp Enver paşanın Türbesinde bayrak nöbetine dikeceksin,nefret,etnik
1586,Row8234,"Bu Vatanın ekmeğini yiyip ve halen CHP diyorsanız sizde bir Vatan hainisiniz .Bu topraklarda PKK yandaşlarına Ermeni tohumlarına yer yok.
Şehitlerin kanıyla boğulun inşallah😈😈😈 https://t.co/JNFoTEngxu",nefret,"etnik,siyasi"
1587,Row8282,#ÜçlüBeşiktaşınÜçünBiriGsnin #hırsızlıkgsninsimgesidir ermeni o. Ç hem hırsız hem yüzsüz kahpe evlatları https://t.co/5hxu0IndU7,nefret,etnik
1588,Row8294,"İlk başkanınız ermeni ALİ SAMİYAN, renklerinizi bulan ermeni, okulunuz ermeni, kurtuluz şavaşında köpeği olduklarınız ermeni siz hayırdır amk. Önce Türk k olun yarrağımın kafaları #ÜçlüBeşiktaşınÜçünBiriGsnin",nefret,etnik
1589,Row8296,"HDPKKnın kürt kardeşlerimizi savunduğu,temsil ettiği KOCA bir yalan/algı dır.PKK ve siyasi uzantısı HDP kripto Ermeni ve siyonist Yahudilerden oluşan münafık/ikiyüzlü,yalancı,sapmış bir topluluktur Esas mücadele inananlar, toplumlar arasında değil, tağuta karşıdır. https://t.co/EdLiYeVv4d",nefret,"etnik,dini,siyasi"
1590,Row8310,Bu kadının TC yönetiminde yer açabileceğini düşündükçe işgale uğrayacaz gibime geliyor  bildiğin Ermeni Pkk li bu kadin #CananBaşkanYalnızDeğildir,nefret,etnik
1591,Row8330,"21. Ege Adaları Yunanistan'a bırakılacak, Rodos ve 12 Ada İtalya'ya verilecek,
22. Doğu Anadolu'da bir Ermeni Devleti ve güneyinde Kürdistan Devleti kurulacak,
23. Irak, Musul ve Arabistan İngiltere’ye verilecek. https://t.co/r1pE8atQN4",hiçbiri,
1592,Row8351,Allah belanizi versin pkk li ermeni kopekler genclerimizi zegirliyorlar #BirKezOlsunTepkiKoyun,nefret,etnik
1593,Row8354,"Ermeni soykırımı var diyen ve ermeni terör örgütü pkknın borazanlığını yapan , ağalık sisteminden beslenen ve perde arkasında aşiret & ağa kadrolarından oluşan, aslen kürte de düşman olan 
HdpPkknın siyasiAyağıdır",nefret,"etnik,siyasi"
1594,Row8367,"Özgür Bursalı:

""Talat Paşa'yı hedef alan nefret heykeli mutlaka kalkacak.
Yine Ermenistan'ın Karabağ işgali kesinlikle son bulacak.
Bu heykelin kaldırılması sadece bizlerin değil bütün insanlığın sorumluluğu. Ermeni yöneticiler yaydıkları nefret iklimiyle insanlık suçu işliyor."" https://t.co/tqqRMpsJlH",hiçbiri,
1595,Row8378,"“Evliya Çelebi’nin; ‘’Meyhanecileri Rum, satıcıları Ermeni, ulufecileri Yahudi’dir’’ diye anlattığı bölge;
Galata, yani Osmanlı’daki adıyla Karaköy’de okul arkadaşım aile dostumuz Nurten Dizdar, tşk,ler. — Galata Kulesi'de https://t.co/0JK6OtBmOP",hiçbiri,
1596,Row8384,Acaba cöhöpö de kaç tane kripto ermeni var..? 🤔,nefret,etnik
1597,Row8426,"Rumlar zaten yok. Bir tek Patrikhane kaldı... bir kenti, bir semti tarihi geçmişi ile içinde yaşatanları var eder, onlar olmazsa binalar bir taş parçası olmaktan başka bir şey olmazlar... 
İstanbul’un karakterine etki eden; Rum, Ermeni, Yahudi hatta Süryani kültürü yok olup gitti",hiçbiri,
1598,Row8429,"ya kürt bir aileden evlatlık alındıysam? Allah'ım nolur kürt arap ermeni yunan hariç nolur.
wallah kürt çıkarsam o dövlete diyecek iki çift lafım var.",nefret,etnik
1599,Row8431,"İşte bu!!  Bizim kürt Annemiz Kardeşimiz, canımız, ciğerimiz. Biz  bu annelerle kürt oluyoruz. Türk oluyoruz.Kürtler ne kadar Türk'se, Türklerde o kadar kürttür. (Aramıza sızdırılmış ermeni kürtleri de düşmanımız) https://t.co/I9kotUrk6l",nefret,etnik
1600,Row8438,Trabzon ve Doğu vilayetlerini Rum ve Ermeni Çetelerin saldırılarından korumak için başlayan bu kutlu yürüyüş misak-ı milli sınırları içerisinde vatan bir bütündür bölünemeze dönüşmüştür. Bir Ermeni çetesi olan @HDPgenelmerkezi ye de gereken yapılacaktır.,nefret,"etnik,siyasi"
1601,Row8453,"Hacire Ana ile başladı Feyziye Çetinkaya ana ile 
devam ediyor 

Haydi Kürt anneler;
Bu Ermeni döllerinin kökünü kurutmanın tam zamanı.
Korkmayın devlet yanınızda. Çocuklarınızı bu soysuzlardan canınız pahasına isteyin
#BirANNENİNferyadı",nefret,etnik
1602,Row8457,"İmam Bayıldı, Ermeni mutfağının yemeği gibi sunulmaya başlanmış. 
""Siranuş ninenin tarifine uygun"" diye de not eklenmiş https://t.co/b6UBhr4GQd",hiçbiri,
1603,Row8496,"Ermeni döl""leri #ÇocuklarımızıGeriVerHDPKK",nefret,etnik
1604,Row8501,"Doğudaki o masum o dindar o vatansever Kürtler ermeni kırmalarına galip gelirlerse eğer bu Hacire ananın Hacire anaların sayesinde olacaktır. Birgün Kürt kardeşlerimiz hepbirlikte özlerine döndüklerinde Hacire ana, diğer analara babalara cesaret veren büyük bir sembol olmalı.",nefret,etnik
1605,Row8538,Bu capslz ongurusuz vizyonsuz hicbir plrojesi olmayan klropto ermeni kemalmi  ulkeyi yonetecek https://t.co/7OfAgFzZIL,nefret,etnik
1606,Row8620,"Tabi Cem Özdemir'in Ermeni Soykırımına destek vermesi haberi sonrasında,labarotuvar testi isteyen kişi Cumhurbaşkanı olunca  kaygı eşiği en üst seviyeye çıkıyor. RF konsolosluğu önünde Kafkasya Defol diye bağırmaya benzetiyorum bu durumu.",hiçbiri,
1607,Row8621,Yılmaz Güney’in 1915 Ermeni olayları üzerine yaptığı konuşma: Katliam ve sürgün … https://t.co/PLsrnQHqBT,hiçbiri,
1608,Row8673,"Müslüman Kürt görünümlü kripto Ermeni terör örgütü ASALA,PKK,PYD,YPG,SDF vs nin teröristleri Mardin Midyat'ta yola patlayıcı döşedi Askerimiz Mehmet Acar şehit oldu 2 askerimizde yaralandı Şehidimize Allah rahmet eylesin Yaralılarımızada acil şifalar versin Amerika KAHROL",nefret,etnik
1609,Row8682,Eğer Fetullah Gülen hareketi tüm enerjisini kurumlar kurmak yerine Kürt ve Ermeni meselesine verse mevcut problemleri halledebilseydi hem dünyada hemde Türkiye de itibarı şimdi çok farklı okurdu!,hiçbiri,
1610,Row8704,2012 yılında Fransa Cumhurbaşkanı Sarkozy'nin Ermeni soykırımını kabul etmesinden sonra böyle bir gönderme gelmişti. https://t.co/fSPV9xuPL3,hiçbiri,
1611,Row8706,"ve özellikle de Ermeni Hastanesi'ne sığınmaya çalışır,sayı her saat artar...""
***",hiçbiri,
1612,Row8731,"Müslüman Kürt görünümlü kripto ermeni terör örgütü ASALA,PKK,PYD,YPG,SDF vs nin siyasi kanadı HDP tarafından çocukları kaçırılan anneler oturma eylemine devam ediyor Anneler elimizde çocuklarımızın HDP tarafından dağa kaçırıldığına dair ses kaydı var diyorlar",nefret,"etnik,siyasi"
1613,Row8757,Biz birlikte Türkiyeyiz. Yine Ermeni soylarına birlikte ders vereceğiz ve oyunlarını bozacağız inşallah https://t.co/Xw2Xt67kNV,nefret,etnik
1614,Row8760,Yalnız Müslüman din adamları değil Yozgatlı Hristiyan Rum Papa Eftim başta olmak üzere Ermeni ve Yahudi toplumlarından da aforoz edilme pahasına Milli Mücadeleye destek verenler olmuştur.,hiçbiri,
1615,Row8807,"Müslüman düşmanı, kürt düşmanı Kripto Ermeni Öcalan'ın kürtlere yönelik stratejisi, kürtler zordan anlar,her kürt aileden bir bir fert;
1.Ya dağda terörist olmalı
2.Ya cezaevinde olmalı
3. Ya da toprağın altında ölmüş olmalıdır.. ki devlet sorumlu tutulsun.... https://t.co/gSpVU0l9X4",nefret,etnik
1616,Row8824,Eğerki sevr uygulanmış olsaydı sevr türkiyesini sscb yutar Akdenizede inerdi. Batı bunun için değil ermeni devleti kürt devletinin kurulmasını bile istemedi yani bizi düşundüğunden değil. Ruslara karşı kendi tarafında orta gücte bir devlet olsun istedi. https://t.co/WvZqPinflO,hiçbiri,
1617,Row8854,Türkleri suçlamayan bi Ermeni arkadaş bulmak mı Allahım nasip et,nefret,etnik
1618,Row8858,İngiltere'de Ermeni diasporası tarafından yayınlanan Massis dergisinin bir sayısını okurken şu ilginç yorumla karşılaştım. https://t.co/2Qjbv3krKV,hiçbiri,
1619,Row8873,247 gün Ermeni esaretinde - ‘Bebekleri kireç kuyularına atarak yakıyorlardı‘ - FOTOGALERİ | ASASMEDYA https://t.co/gI3EWdq0L6,nefret,etnik
1620,Row8896,"Çok enteresan, birine ""İtalyan gibisin karşim"" deyince onure oluyor, ""Ermeni gibisin"" deyince trig oluyor. Kafam karışık..",hiçbiri,
1621,Row8903,"38-Doğu ve G. doğu Anadolu da ne bulurlarsa kürt, ermeni, süryani dahil türkün dışında heryere bağlayan kürdistancılar buyursun okusunlar, baksınlar, köktürk damgalarımıza.
Fotolar; Türkolog Prof. Dr. Cengiz ALYILMAZ hocamızın bu kitabına ait olup kendisinin çektiği  fotoğraftır. https://t.co/r1yzScc9Xk",hiçbiri,
1622,Row8939,"Kürt temsilcisi bu ANALAR dır keşke anaları ziyaret edeydin.
PKK VE HDP Ermeni temsilcileridir @ekrem_imamoglu  ,TRABZONLU olarak hatırlatmak istedim... https://t.co/MOtLCPWlw4",nefret,etnik
1623,Row8945,"Bilemediniz bu Hınçak Ermeni dönmesinin kıymetini...
Adam ""Kürt sorunu var bu ülkede"" diyor ve Kürt kökenli (Kürt de değil Hınçak Ermenisi) bir Anamuhalefet partisi lideri olarak ülkenin B.Şehirlerini %70'i Devletin ona nasıl ona teslim ettiğini görmüyor!  https://t.co/4nWURHzGUc",nefret,etnik
1624,Row8949,"Bunlar  azılı bebek katilleri
Ermeniside var içinde bize düşman olan çekemeyen itler bir arada hepsi yine gerçek kürt kardeşlerimin kanını emen
Alçak üç beş kafaları bebekleri annelerin karnında yok eden
Katleden geçmişten kalma azılı ermeni kalıntısı.
Meclisten atın bu zalimleri https://t.co/8EKDVHFbln",nefret,etnik
1625,Row8952,"Bakü'de, Azerbaycan'ın milli kahramanlarından Albert Agarunov'un anıtı dikildi.

Albert Agarunov, 8 Mayıs 1992 yılında Dağlık Karabağ savaşı sırasında Ermeni askerleri tarafından şehit edilmişti.

https://t.co/irLAP9ZU1E",hiçbiri,
1626,Row8958,"Ermeni Patriği atama beratı tasdikli sureti 1844
#guvensahaf #ankara #bahçelievler #berat #ermeni #koleksiyon #osmanlıca @ Güven Sahaf https://t.co/BxWcnyxK1G",hiçbiri,
1627,Row8963,"1-Türkiye'de azınlıklar kendi değerleri ve onurları ile yaşıyorlar,keza Kafkasya'da bizim sahip olmadığımız imtiyazlara sahipler hıristiyan,Ermeni,yahudi vs azınlıklar, yada Dünya'nin herhangi bir yerinde azınlıklar asimle ""EDİLMEDEN""  yaşıyorlar...Ama https://t.co/GaZUQSsh5X",hiçbiri,
1628,Row8971,"Ermeni Terör Örgütü'nün siyasi ayağını, yaptığı eylemle kapattıran,Anadolu'muzun yiğit annelerine selam olsun!

"" Başlarım sizin Kürdistan davanıza.
 Fakir fukaranın çocukları dağa, bunlar koltuklarda.Vermiyoruz, size verecek çocuğumuz yok."" https://t.co/TjnwbTRIOy",nefret,etnik
1629,Row8978,"Kılıçdaroğlu'ndan AKP'ye 5
Onlar senin düşmanın, sen onların kabusu,
Kalk dikil karşısına, kaçsın hepten uykusu,
Vatanına göz dikmiş, bu ''ermeni'' tortusu,
Bu ''Bayraktan'' değildir, ''Hiç'' tir, Mehmedim..!",nefret,etnik
1630,Row8984,"#KumpasTescillendi
#Soylu 
Yıllardır yöre halkına kepenk kapattıran hdp’nin, şimdi kendi kepenkleri kapalı.
Maskeniz düştü.
Ermeni soyları, kürtlere en büyük zararı siz verdiniz.
“Kürt düşmanı hdp” https://t.co/OqacmZq1de",nefret,etnik
1631,Row8994,Bu Ermeni PKK üst yöneticileri ve HDP eşbaşkanları ve yöneticileri namusunuz  ve Şeref’iniz var ise gariban Kürt kardeşlerimizi dağa zorla götüreceginize kendi kızlarınızı ve ogullarınızı götürün de gerçekten davanızda samimi olduğunuzu görelim,nefret,etnik
1632,Row9007,"Kılıçdaroğlu'ndan AKP'ye 5
Düşman diler hep zevale ermeni
Maşa diye kullandığı Ermeni! 
Her an ister senin kayıp vermeni
Şimdi onlar verecektir inşallah!

Dışarıda bazı itler ürüyor
Sorun olmaz millet zaten görüyor
Kim ki bizi jurnal edip duruyor
O da hapse girecektir inşallah!",nefret,etnik
1633,Row9014,"Milli Direnişin Başlaması ve Olaylar=

Fransızlar İskenderun'a asker çıkardıktan sonra 11 aralık 1918’de takvyeli bir piyade alayı ile Dörtyol kasabasını işgal ettiler. Bu kuvvetlerin arkasından Ermeni alayına ait bazı birlikler de gönderildi.",hiçbiri,
1634,Row9016,"Mert Çetin, Cengiz Ünder ve Henrik Mikhitaryan..

Siperlere girin yeni bir Ermeni-Türk gerilimi yaşanacak.",hiçbiri,
